,Date,Network,Impressions,Engagements,Engagement Rate,Post ID
159,3/7/2020 10:45,LinkedIn,792,4.0,0.005050505050505051,6.64E+18
262,11/3/2020 17:10,LinkedIn,2142,15.0,0.0070028011204481795,6.73E+18
288,12/14/2020 6:46,LinkedIn,1341,10.0,0.007457121551081283,6.74E+18
290,2/24/2020 17:04,LinkedIn,2262,17.0,0.007515473032714412,6.64E+18
304,2/22/2020 15:54,LinkedIn,1028,8.0,0.007782101167315175,6.64E+18
334,5/28/2020 2:29,LinkedIn,1825,15.0,0.00821917808219178,6.67E+18
341,9/16/2020 11:35,LinkedIn,1207,10.0,0.008285004142502071,6.71E+18
342,4/22/2020 18:40,LinkedIn,964,8.0,0.008298755186721992,6.66E+18
373,8/11/2020 11:21,LinkedIn,2809,25.0,0.0088999644001424,6.70E+18
394,10/20/2020 17:56,LinkedIn,2383,22.0,0.009232060428031893,6.72E+18
399,7/3/2020 17:52,LinkedIn,2263,21.0,0.009279717189571365,6.68E+18
408,3/9/2020 8:54,LinkedIn,2120,20.0,0.009433962264150943,6.64E+18
414,5/25/2020 11:55,LinkedIn,1989,19.0,0.009552538964303671,6.67E+18
422,10/1/2020 10:09,LinkedIn,1654,16.0,0.009673518742442563,6.72E+18
435,3/15/2020 10:31,LinkedIn,1532,15.0,0.0097911227154047,6.65E+18
438,6/12/2020 17:32,LinkedIn,1632,16.0,0.00980392156862745,6.68E+18
454,4/2/2020 2:32,LinkedIn,1967,20.0,0.010167768174885612,6.65E+18
463,5/13/2020 17:31,LinkedIn,1449,15.0,0.010351966873706004,6.67E+18
469,1/30/2020 8:50,LinkedIn,1244,13.0,0.01045016077170418,6.63E+18
479,6/17/2020 19:55,LinkedIn,1505,16.0,0.0106312292358804,6.68E+18
481,5/6/2020 17:05,LinkedIn,840,9.0,0.010714285714285714,6.66E+18
483,5/18/2020 12:04,LinkedIn,1492,16.0,0.010723860589812333,6.67E+18
484,9/23/2020 11:25,LinkedIn,4192,45.0,0.010734732824427481,6.71E+18
485,12/13/2020 9:01,LinkedIn,3440,37.0,0.010755813953488373,6.74E+18
490,10/19/2020 9:45,LinkedIn,1752,19.0,0.010844748858447488,6.72E+18
493,8/4/2020 13:30,LinkedIn,2942,32.0,0.010876954452753228,6.70E+18
499,2/21/2020 13:37,LinkedIn,2193,24.0,0.01094391244870041,6.64E+18
502,1/19/2020 8:08,LinkedIn,1815,20.0,0.011019283746556474,6.62E+18
512,2/10/2020 11:03,LinkedIn,2608,29.0,0.01111963190184049,6.63E+18
517,2/28/2020 10:02,LinkedIn,1963,22.0,0.011207335710646969,6.64E+18
519,12/12/2020 11:03,LinkedIn,801,9.0,0.011235955056179775,6.74E+18
526,11/29/2020 8:44,LinkedIn,2475,28.0,0.011313131313131313,6.74E+18
529,11/25/2020 8:43,LinkedIn,1845,21.0,0.011382113821138212,6.74E+18
532,9/8/2020 19:00,LinkedIn,2626,30.0,0.011424219345011425,6.71E+18
539,7/8/2020 11:06,LinkedIn,950,11.0,0.011578947368421053,6.69E+18
546,3/25/2020 19:25,LinkedIn,2897,34.0,0.01173627890921643,6.65E+18
551,4/4/2020 16:55,LinkedIn,763,9.0,0.011795543905635648,6.65E+18
553,5/28/2020 16:18,LinkedIn,1263,15.0,0.011876484560570071,6.67E+18
560,3/23/2020 12:34,LinkedIn,1752,21.0,0.011986301369863013,6.65E+18
562,2/3/2020 10:38,LinkedIn,2741,33.0,0.012039401678219628,6.63E+18
573,10/27/2020 18:19,LinkedIn,2544,31.0,0.01218553459119497,6.73E+18
580,6/10/2020 16:31,LinkedIn,1139,14.0,0.012291483757682178,6.68E+18
583,11/15/2020 8:38,LinkedIn,2184,27.0,0.012362637362637362,6.73E+18
585,8/26/2020 11:18,LinkedIn,2910,36.0,0.012371134020618556,6.70E+18
586,12/21/2020 7:14,LinkedIn,1212,15.0,0.012376237623762377,6.75E+18
588,4/15/2020 15:54,LinkedIn,1288,16.0,0.012422360248447204,6.66E+18
597,2/15/2020 6:56,LinkedIn,2532,32.0,0.01263823064770932,6.63E+18
599,11/22/2020 8:57,LinkedIn,2370,30.0,0.012658227848101266,6.74E+18
600,3/23/2020 10:01,LinkedIn,1178,15.0,0.012733446519524618,6.65E+18
603,1/26/2020 8:11,LinkedIn,3119,40.0,0.012824623276691247,6.63E+18
607,2/7/2020 19:04,LinkedIn,2562,33.0,0.01288056206088993,6.63E+18
611,4/24/2020 15:53,LinkedIn,1239,16.0,0.0129136400322841,6.66E+18
613,5/4/2020 7:04,LinkedIn,1545,20.0,0.012944983818770227,6.66E+18
616,6/22/2020 11:58,LinkedIn,2615,34.0,0.0130019120458891,6.68E+18
619,1/24/2020 18:02,LinkedIn,2833,37.0,0.013060360042357924,6.63E+18
621,2/25/2020 20:57,LinkedIn,2518,33.0,0.013105639396346307,6.64E+18
626,1/14/2020 17:34,LinkedIn,3260,43.0,0.013190184049079755,6.62E+18
630,4/3/2020 10:59,LinkedIn,754,10.0,0.013262599469496022,6.65E+18
640,3/6/2020 9:48,LinkedIn,1789,24.0,0.013415315818893237,6.64E+18
641,9/28/2020 11:21,LinkedIn,1938,26.0,0.013415892672858616,6.72E+18
644,5/30/2020 11:10,LinkedIn,1190,16.0,0.013445378151260505,6.67E+18
646,8/18/2020 19:00,LinkedIn,3493,47.0,0.013455482393358144,6.70E+18
648,10/21/2020 11:50,LinkedIn,2297,31.0,0.013495864170657379,6.72E+18
651,2/28/2020 12:23,LinkedIn,1036,14.0,0.013513513513513514,6.64E+18
652,7/27/2020 9:41,LinkedIn,1034,14.0,0.013539651837524178,6.69E+18
654,12/2/2020 8:46,LinkedIn,2795,38.0,0.013595706618962432,6.74E+18
659,4/27/2020 10:37,LinkedIn,1538,21.0,0.013654096228868661,6.66E+18
662,2/10/2020 20:12,LinkedIn,2474,34.0,0.0137429264349232,6.63E+18
664,7/7/2020 19:06,LinkedIn,2544,35.0,0.013757861635220126,6.69E+18
666,4/15/2020 14:01,LinkedIn,1668,23.0,0.013788968824940047,6.66E+18
679,11/7/2020 11:11,LinkedIn,1364,19.0,0.013929618768328446,6.73E+18
681,2/8/2020 17:42,LinkedIn,2292,32.0,0.013961605584642234,6.63E+18
684,10/6/2020 9:31,LinkedIn,2714,38.0,0.01400147383935151,6.72E+18
685,5/24/2020 23:38,LinkedIn,1284,18.0,0.014018691588785047,6.67E+18
686,11/27/2020 10:02,LinkedIn,2139,30.0,0.014025245441795231,6.74E+18
688,8/24/2020 12:13,LinkedIn,2134,30.0,0.014058106841611996,6.70E+18
689,4/25/2020 7:56,LinkedIn,639,9.0,0.014084507042253521,6.66E+18
691,10/29/2020 14:38,LinkedIn,1488,21.0,0.014112903225806451,6.73E+18
693,9/15/2020 13:30,LinkedIn,2970,42.0,0.014141414141414142,6.71E+18
694,5/14/2020 2:30,LinkedIn,1625,23.0,0.014153846153846154,6.67E+18
697,11/10/2020 16:50,LinkedIn,2258,32.0,0.0141718334809566,6.73E+18
699,10/8/2020 10:33,LinkedIn,1686,24.0,0.014234875444839857,6.72E+18
705,4/28/2020 11:18,LinkedIn,627,9.0,0.014354066985645933,6.66E+18
706,8/5/2020 9:07,LinkedIn,2368,34.0,0.014358108108108109,6.70E+18
715,7/9/2020 12:36,LinkedIn,2413,35.0,0.014504765851636967,6.69E+18
721,9/18/2020 11:12,LinkedIn,2814,41.0,0.01457000710732054,6.71E+18
723,4/7/2020 12:26,LinkedIn,1574,23.0,0.014612452350698857,6.65E+18
726,4/9/2020 9:21,LinkedIn,1570,23.0,0.01464968152866242,6.65E+18
728,7/10/2020 17:52,LinkedIn,1500,22.0,0.014666666666666666,6.69E+18
732,8/25/2020 18:48,LinkedIn,3469,51.0,0.014701643124819834,6.70E+18
737,5/15/2020 17:46,LinkedIn,1010,15.0,0.01485148514851485,6.67E+18
738,3/22/2020 11:35,LinkedIn,2555,38.0,0.01487279843444227,6.65E+18
739,7/6/2020 12:28,LinkedIn,3360,50.0,0.01488095238095238,6.69E+18
745,4/23/2020 14:02,LinkedIn,1270,19.0,0.014960629921259842,6.66E+18
747,4/12/2020 23:23,LinkedIn,1936,29.0,0.014979338842975207,6.66E+18
748,7/16/2020 12:55,LinkedIn,2596,39.0,0.015023112480739599,6.69E+18
750,7/21/2020 14:47,LinkedIn,4055,61.0,0.015043156596794081,6.69E+18
753,2/14/2020 13:54,LinkedIn,3102,47.0,0.015151515151515152,6.63E+18
764,7/18/2020 14:30,LinkedIn,2477,38.0,0.015341138473960436,6.69E+18
770,3/16/2020 9:43,LinkedIn,1557,24.0,0.015414258188824663,6.65E+18
775,1/31/2020 15:27,LinkedIn,2385,37.0,0.01551362683438155,6.63E+18
776,2/21/2020 22:00,LinkedIn,2253,35.0,0.015534842432312472,6.64E+18
778,2/6/2020 9:38,LinkedIn,2949,46.0,0.015598507968802983,6.63E+18
783,3/24/2020 14:57,LinkedIn,1855,29.0,0.015633423180592992,6.65E+18
784,5/29/2020 17:55,LinkedIn,1148,18.0,0.0156794425087108,6.67E+18
788,5/7/2020 17:12,LinkedIn,888,14.0,0.015765765765765764,6.66E+18
789,4/16/2020 14:21,LinkedIn,1205,19.0,0.015767634854771784,6.66E+18
796,12/18/2020 11:35,LinkedIn,2397,38.0,0.015853149770546516,6.75E+18
797,12/11/2020 11:57,LinkedIn,2901,46.0,0.01585660117200965,6.74E+18
798,12/4/2020 10:02,LinkedIn,2454,39.0,0.01589242053789731,6.74E+18
801,7/13/2020 15:37,LinkedIn,1444,23.0,0.01592797783933518,6.69E+18
806,4/3/2020 16:16,LinkedIn,1375,22.0,0.016,6.65E+18
809,3/12/2020 17:26,LinkedIn,2303,37.0,0.01606600086843248,6.64E+18
813,2/12/2020 18:26,LinkedIn,1985,32.0,0.016120906801007556,6.63E+18
814,2/11/2020 18:09,LinkedIn,930,15.0,0.016129032258064516,6.63E+18
815,3/8/2020 10:55,LinkedIn,3284,53.0,0.016138855054811205,6.64E+18
816,10/9/2020 10:20,LinkedIn,2912,47.0,0.016140109890109892,6.72E+18
817,9/14/2020 16:35,LinkedIn,1982,32.0,0.016145307769929364,6.71E+18
821,3/5/2020 10:52,LinkedIn,2398,39.0,0.01626355296080067,6.64E+18
832,3/20/2020 11:43,LinkedIn,3094,51.0,0.016483516483516484,6.65E+18
833,4/29/2020 13:30,LinkedIn,1939,32.0,0.016503352243424446,6.66E+18
836,9/15/2020 10:59,LinkedIn,1938,32.0,0.016511867905056758,6.71E+18
837,12/30/2020 13:00,LinkedIn,2177,36.0,0.016536518144235186,6.75E+18
843,2/8/2020 7:13,LinkedIn,3075,51.0,0.016585365853658537,6.63E+18
845,4/17/2020 10:33,LinkedIn,1977,33.0,0.01669195751138088,6.66E+18
846,12/26/2020 11:04,LinkedIn,1854,31.0,0.016720604099244876,6.75E+18
847,12/4/2020 10:03,LinkedIn,1249,21.0,0.016813450760608487,6.74E+18
853,2/17/2020 20:14,LinkedIn,4507,76.0,0.01686265808741957,6.64E+18
855,5/20/2020 20:07,LinkedIn,1538,26.0,0.016905071521456438,6.67E+18
858,3/4/2020 13:17,LinkedIn,2302,39.0,0.016941789748045177,6.64E+18
864,6/27/2020 7:58,LinkedIn,2464,42.0,0.017045454545454544,6.68E+18
865,4/24/2020 10:45,LinkedIn,1347,23.0,0.017074981440237565,6.66E+18
866,3/10/2020 14:35,LinkedIn,1111,19.0,0.017101710171017102,6.64E+18
867,12/11/2020 10:17,LinkedIn,817,14.0,0.017135862913096694,6.74E+18
878,3/16/2020 11:58,LinkedIn,1901,33.0,0.017359284587059442,6.65E+18
879,8/19/2020 14:24,LinkedIn,2069,36.0,0.017399710004833254,6.70E+18
883,9/1/2020 19:01,LinkedIn,3083,54.0,0.017515407071034706,6.71E+18
889,4/1/2020 10:31,LinkedIn,2102,37.0,0.017602283539486202,6.65E+18
898,11/16/2020 7:35,LinkedIn,1744,31.0,0.017775229357798166,6.73E+18
904,7/24/2020 11:32,LinkedIn,1738,31.0,0.017836593785960874,6.69E+18
906,12/20/2020 8:41,LinkedIn,3245,58.0,0.017873651771956857,6.75E+18
908,8/3/2020 16:06,LinkedIn,1900,34.0,0.017894736842105262,6.70E+18
909,1/11/2020 17:56,LinkedIn,2177,39.0,0.017914561322921452,6.62E+18
916,7/28/2020 13:13,LinkedIn,3267,59.0,0.018059381695745332,6.69E+18
917,12/28/2020 7:15,LinkedIn,2875,52.0,0.01808695652173913,6.75E+18
918,8/11/2020 15:54,LinkedIn,1935,35.0,0.01808785529715762,6.70E+18
922,8/17/2020 17:59,LinkedIn,1644,30.0,0.01824817518248175,6.70E+18
923,12/7/2020 7:05,LinkedIn,1205,22.0,0.018257261410788383,6.74E+18
926,4/1/2020 17:51,LinkedIn,2453,45.0,0.018344883815735832,6.65E+18
927,2/10/2020 20:13,LinkedIn,4890,90.0,0.018404907975460124,6.63E+18
931,1/2/2020 18:31,LinkedIn,1948,36.0,0.018480492813141684,6.62E+18
932,5/8/2020 13:50,LinkedIn,1352,25.0,0.01849112426035503,6.66E+18
933,9/22/2020 9:39,LinkedIn,1781,33.0,0.018528916339135316,6.71E+18
936,3/3/2020 17:29,LinkedIn,2252,42.0,0.018650088809946713,6.64E+18
938,2/24/2020 14:08,LinkedIn,4603,86.0,0.01868346730393222,6.64E+18
940,6/8/2020 15:29,LinkedIn,1282,24.0,0.0187207488299532,6.68E+18
942,8/22/2020 13:03,LinkedIn,3361,63.0,0.018744421303183576,6.70E+18
944,3/19/2020 12:12,LinkedIn,1541,29.0,0.01881894873458793,6.65E+18
946,6/24/2020 19:55,LinkedIn,1434,27.0,0.01882845188284519,6.68E+18
947,7/8/2020 9:12,LinkedIn,1593,30.0,0.018832391713747645,6.69E+18
949,7/10/2020 11:31,LinkedIn,1804,34.0,0.018847006651884702,6.69E+18
950,10/23/2020 17:03,LinkedIn,2702,51.0,0.018874907475943746,6.73E+18
952,5/30/2020 14:51,LinkedIn,2060,39.0,0.018932038834951457,6.67E+18
954,1/4/2020 17:56,LinkedIn,2584,49.0,0.018962848297213623,6.62E+18
959,5/7/2020 2:54,LinkedIn,1836,35.0,0.01906318082788671,6.66E+18
960,3/31/2020 12:08,LinkedIn,1049,20.0,0.019065776930409915,6.65E+18
961,11/2/2020 8:40,LinkedIn,1728,33.0,0.019097222222222224,6.73E+18
962,1/18/2020 15:31,LinkedIn,3351,64.0,0.019098776484631454,6.62E+18
964,2/23/2020 8:27,LinkedIn,1830,35.0,0.01912568306010929,6.64E+18
969,5/19/2020 15:00,LinkedIn,1507,29.0,0.019243530192435302,6.67E+18
975,9/15/2020 19:00,LinkedIn,4456,86.0,0.019299820466786355,6.71E+18
978,6/20/2020 7:39,LinkedIn,2633,51.0,0.019369540448157994,6.68E+18
981,2/28/2020 15:29,LinkedIn,3496,68.0,0.019450800915331808,6.64E+18
983,5/13/2020 13:54,LinkedIn,1077,21.0,0.019498607242339833,6.67E+18
986,3/18/2020 12:07,LinkedIn,3371,66.0,0.019578760011865915,6.65E+18
988,3/28/2020 12:55,LinkedIn,1274,25.0,0.019623233908948195,6.65E+18
994,1/3/2020 17:20,LinkedIn,5586,111.0,0.01987110633727175,6.62E+18
995,9/21/2020 11:50,LinkedIn,2968,59.0,0.019878706199460916,6.71E+18
1001,8/3/2020 9:50,LinkedIn,6178,124.0,0.020071220459695695,6.70E+18
1002,12/18/2020 10:18,LinkedIn,1345,27.0,0.020074349442379184,6.75E+18
1004,7/6/2020 5:23,LinkedIn,1291,26.0,0.020139426800929512,6.69E+18
1005,7/8/2020 19:41,LinkedIn,2084,42.0,0.02015355086372361,6.69E+18
1010,6/18/2020 10:27,LinkedIn,1432,29.0,0.020251396648044692,6.68E+18
1012,8/17/2020 11:00,LinkedIn,1923,39.0,0.0202808112324493,6.70E+18
1013,6/25/2020 17:00,LinkedIn,1183,24.0,0.02028740490278952,6.68E+18
1017,11/19/2020 13:09,LinkedIn,2261,46.0,0.020344980097302078,6.74E+18
1019,8/24/2020 10:00,LinkedIn,2063,42.0,0.02035870092098885,6.70E+18
1020,10/23/2020 11:13,LinkedIn,1861,38.0,0.02041912950026867,6.73E+18
1027,2/4/2020 4:20,LinkedIn,1702,35.0,0.020564042303172738,6.63E+18
1031,10/12/2020 10:05,LinkedIn,2322,48.0,0.020671834625323,6.72E+18
1036,8/29/2020 12:57,LinkedIn,2019,42.0,0.020802377414561663,6.71E+18
1038,11/28/2020 10:43,LinkedIn,1675,35.0,0.020895522388059702,6.74E+18
1039,1/28/2020 17:26,LinkedIn,1961,41.0,0.020907700152983173,6.63E+18
1041,9/3/2020 10:06,LinkedIn,2623,55.0,0.020968356843309187,6.71E+18
1045,7/27/2020 7:21,LinkedIn,1759,37.0,0.021034678794769755,6.69E+18
1047,12/6/2020 9:00,LinkedIn,2706,57.0,0.02106430155210643,6.74E+18
1049,8/20/2020 10:34,LinkedIn,1893,40.0,0.021130480718436345,6.70E+18
1051,7/20/2020 16:04,LinkedIn,2077,44.0,0.02118440057775638,6.69E+18
1055,5/15/2020 10:56,LinkedIn,2209,47.0,0.02127659574468085,6.67E+18
1056,8/10/2020 10:00,LinkedIn,1926,41.0,0.021287642782969886,6.70E+18
1058,11/10/2020 8:49,LinkedIn,1777,38.0,0.021384355655599326,6.73E+18
1065,3/10/2020 15:47,LinkedIn,1945,42.0,0.021593830334190232,6.64E+18
1071,10/16/2020 10:20,LinkedIn,2430,53.0,0.021810699588477367,6.72E+18
1077,10/18/2020 10:14,LinkedIn,2048,45.0,0.02197265625,6.72E+18
1078,5/31/2020 23:16,LinkedIn,1360,30.0,0.022058823529411766,6.67E+18
1083,4/8/2020 14:33,LinkedIn,678,15.0,0.022123893805309734,6.65E+18
1084,3/20/2020 12:06,LinkedIn,1446,32.0,0.022130013831258646,6.65E+18
1086,7/23/2020 10:13,LinkedIn,1941,43.0,0.02215352910870685,6.69E+18
1095,6/16/2020 9:37,LinkedIn,1649,37.0,0.022437841115827774,6.68E+18
1096,2/7/2020 15:01,LinkedIn,1513,34.0,0.02247191011235955,6.63E+18
1097,1/5/2020 14:21,LinkedIn,6177,139.0,0.022502833090497006,6.62E+18
1105,11/23/2020 6:51,LinkedIn,3032,69.0,0.022757255936675463,6.74E+18
1107,12/9/2020 12:39,LinkedIn,1228,28.0,0.02280130293159609,6.74E+18
1111,7/11/2020 8:00,LinkedIn,1570,36.0,0.022929936305732482,6.69E+18
1115,1/27/2020 9:59,LinkedIn,4939,114.0,0.023081595464668963,6.63E+18
1118,12/23/2020 13:00,LinkedIn,1466,34.0,0.023192360163710776,6.75E+18
1119,11/1/2020 9:59,LinkedIn,2845,66.0,0.023198594024604568,6.73E+18
1124,12/27/2020 8:59,LinkedIn,2697,63.0,0.02335928809788654,6.75E+18
1125,1/7/2020 17:11,LinkedIn,1926,45.0,0.02336448598130841,6.62E+18
1127,3/11/2020 12:31,LinkedIn,1918,45.0,0.02346193952033368,6.64E+18
1128,12/10/2020 10:03,LinkedIn,2382,56.0,0.023509655751469353,6.74E+18
1131,5/29/2020 10:58,LinkedIn,2282,54.0,0.02366345311130587,6.67E+18
1135,11/19/2020 11:11,LinkedIn,1771,42.0,0.023715415019762844,6.74E+18
1136,12/1/2020 14:23,LinkedIn,3624,86.0,0.023730684326710817,6.74E+18
1138,5/19/2020 15:35,LinkedIn,756,18.0,0.023809523809523808,6.67E+18
1139,9/24/2020 10:27,LinkedIn,2267,54.0,0.023820026466696075,6.71E+18
1144,2/21/2020 10:05,LinkedIn,3126,75.0,0.02399232245681382,6.64E+18
1145,8/4/2020 9:36,LinkedIn,3751,90.0,0.023993601706211676,6.70E+18
1146,6/23/2020 15:33,LinkedIn,6489,156.0,0.024040684234858993,6.68E+18
1151,1/9/2020 9:05,LinkedIn,2985,72.0,0.024120603015075376,6.62E+18
1152,2/11/2020 18:09,LinkedIn,1242,30.0,0.024154589371980676,6.63E+18
1154,11/11/2020 18:09,LinkedIn,2271,55.0,0.024218405988551298,6.73E+18
1156,12/16/2020 13:05,LinkedIn,1483,36.0,0.024275118004045852,6.75E+18
1158,12/19/2020 11:03,LinkedIn,1396,34.0,0.024355300859598854,6.75E+18
1159,11/14/2020 11:03,LinkedIn,1640,40.0,0.024390243902439025,6.73E+18
1163,5/17/2020 7:27,LinkedIn,2164,53.0,0.024491682070240297,6.67E+18
1169,1/21/2020 17:12,LinkedIn,6971,172.0,0.0246736479701621,6.63E+18
1171,12/22/2020 14:24,LinkedIn,5332,132.0,0.024756189047261814,6.75E+18
1173,4/6/2020 6:56,LinkedIn,887,22.0,0.02480270574971815,6.65E+18
1174,2/26/2020 18:54,LinkedIn,1327,33.0,0.024868123587038434,6.64E+18
1177,1/31/2020 17:41,LinkedIn,3975,99.0,0.02490566037735849,6.63E+18
1182,10/22/2020 10:37,LinkedIn,3756,94.0,0.025026624068157616,6.73E+18
1183,9/10/2020 10:31,LinkedIn,1598,40.0,0.025031289111389236,6.71E+18
1185,7/2/2020 10:31,LinkedIn,4707,118.0,0.025069046101550883,6.68E+18
1189,11/6/2020 9:05,LinkedIn,3962,100.0,0.02523977788995457,6.73E+18
1194,8/7/2020 13:07,LinkedIn,3543,90.0,0.02540220152413209,6.70E+18
1195,2/29/2020 15:52,LinkedIn,1653,42.0,0.025408348457350273,6.64E+18
1198,3/21/2020 12:32,LinkedIn,1603,41.0,0.025577043044291953,6.65E+18
1199,2/11/2020 8:35,LinkedIn,819,21.0,0.02564102564102564,6.63E+18
1200,6/26/2020 17:39,LinkedIn,1442,37.0,0.02565880721220527,6.68E+18
1201,7/17/2020 13:21,LinkedIn,1364,35.0,0.025659824046920823,6.69E+18
1202,4/20/2020 10:38,LinkedIn,1322,34.0,0.025718608169440244,6.66E+18
1207,7/22/2020 16:50,LinkedIn,3383,88.0,0.02601241501625776,6.69E+18
1209,9/11/2020 11:38,LinkedIn,1959,51.0,0.026033690658499236,6.71E+18
1211,4/21/2020 12:13,LinkedIn,1571,41.0,0.026098026734563972,6.66E+18
1218,7/13/2020 12:04,LinkedIn,1976,52.0,0.02631578947368421,6.69E+18
1224,3/2/2020 13:52,LinkedIn,6628,176.0,0.026554013277006638,6.64E+18
1227,8/10/2020 8:37,LinkedIn,1537,41.0,0.026675341574495772,6.70E+18
1228,6/25/2020 13:03,LinkedIn,3521,94.0,0.026696961090599262,6.68E+18
1231,6/18/2020 7:15,LinkedIn,2087,56.0,0.026832774317201723,6.68E+18
1232,7/31/2020 11:34,LinkedIn,2681,72.0,0.026855650876538604,6.70E+18
1234,1/15/2020 8:22,LinkedIn,2818,76.0,0.0269694819020582,6.62E+18
1236,7/17/2020 17:44,LinkedIn,5122,139.0,0.027137836782506832,6.69E+18
1237,4/15/2020 10:36,LinkedIn,1399,38.0,0.027162258756254467,6.66E+18
1239,4/9/2020 14:01,LinkedIn,879,24.0,0.027303754266211604,6.65E+18
1240,5/2/2020 7:36,LinkedIn,1022,28.0,0.0273972602739726,6.66E+18
1242,4/3/2020 11:47,LinkedIn,1670,46.0,0.027544910179640718,6.65E+18
1244,4/16/2020 9:37,LinkedIn,1487,41.0,0.02757229320780094,6.66E+18
1246,6/30/2020 15:36,LinkedIn,1659,46.0,0.027727546714888487,6.68E+18
1251,10/26/2020 9:49,LinkedIn,1900,53.0,0.027894736842105264,6.73E+18
1255,9/29/2020 9:52,LinkedIn,2825,79.0,0.027964601769911505,6.72E+18
1257,5/3/2020 7:07,LinkedIn,1425,40.0,0.028070175438596492,6.66E+18
1261,5/26/2020 15:19,LinkedIn,2550,72.0,0.02823529411764706,6.67E+18
1262,11/9/2020 7:09,LinkedIn,2123,60.0,0.02826189354686764,6.73E+18
1263,2/9/2020 8:21,LinkedIn,1096,31.0,0.028284671532846715,6.63E+18
1264,5/16/2020 14:59,LinkedIn,2819,80.0,0.028378857750975522,6.67E+18
1265,4/21/2020 10:00,LinkedIn,599,17.0,0.028380634390651086,6.66E+18
1267,6/29/2020 12:15,LinkedIn,2077,59.0,0.028406355320173327,6.68E+18
1273,11/5/2020 9:41,LinkedIn,2374,68.0,0.02864363942712721,6.73E+18
1274,8/8/2020 13:03,LinkedIn,2269,65.0,0.02864698104892023,6.70E+18
1275,7/18/2020 11:23,LinkedIn,2548,73.0,0.028649921507064365,6.69E+18
1276,8/13/2020 10:08,LinkedIn,3903,112.0,0.028695874967973354,6.70E+18
1277,8/31/2020 9:50,LinkedIn,4248,122.0,0.02871939736346516,6.71E+18
1280,6/29/2020 10:20,LinkedIn,5749,166.0,0.028874586884675597,6.68E+18
1282,5/16/2020 8:03,LinkedIn,1106,32.0,0.028933092224231464,6.67E+18
1284,9/4/2020 11:20,LinkedIn,4749,138.0,0.029058749210360075,6.71E+18
1287,2/1/2020 15:29,LinkedIn,2286,67.0,0.02930883639545057,6.63E+18
1288,4/3/2020 16:11,LinkedIn,2721,80.0,0.02940095553105476,6.65E+18
1291,3/12/2020 12:06,LinkedIn,3968,117.0,0.029485887096774195,6.64E+18
1292,5/11/2020 11:56,LinkedIn,1457,43.0,0.029512697323266987,6.67E+18
1301,5/8/2020 17:54,LinkedIn,1645,49.0,0.029787234042553193,6.66E+18
1304,11/12/2020 9:47,LinkedIn,2258,68.0,0.030115146147032774,6.73E+18
1305,9/14/2020 9:43,LinkedIn,3277,99.0,0.03021055843759536,6.71E+18
1306,4/30/2020 2:50,LinkedIn,993,30.0,0.030211480362537766,6.66E+18
1307,10/24/2020 11:49,LinkedIn,2643,80.0,0.03026863412788498,6.73E+18
1312,2/9/2020 8:29,LinkedIn,6568,200.0,0.030450669914738125,6.63E+18
1313,11/30/2020 6:45,LinkedIn,2980,91.0,0.03053691275167785,6.74E+18
1316,1/16/2020 9:06,LinkedIn,7835,244.0,0.03114231014677728,6.62E+18
1321,4/22/2020 16:41,LinkedIn,414,13.0,0.03140096618357488,6.66E+18
1322,5/5/2020 12:10,LinkedIn,4188,132.0,0.03151862464183381,6.66E+18
1325,10/2/2020 10:21,LinkedIn,3250,104.0,0.032,6.72E+18
1326,3/30/2020 11:40,LinkedIn,5715,183.0,0.032020997375328084,6.65E+18
1328,8/15/2020 12:59,LinkedIn,2491,80.0,0.03211561621838619,6.70E+18
1329,3/27/2020 11:00,LinkedIn,4446,143.0,0.03216374269005848,6.65E+18
1332,4/8/2020 16:23,LinkedIn,1572,51.0,0.03244274809160305,6.65E+18
1333,5/12/2020 15:18,LinkedIn,4988,162.0,0.03247794707297514,6.67E+18
1346,7/7/2020 15:13,LinkedIn,3033,101.0,0.033300362677217275,6.69E+18
1356,4/14/2020 12:32,LinkedIn,1038,35.0,0.03371868978805395,6.66E+18
1358,10/15/2020 10:35,LinkedIn,1743,59.0,0.03384968445209409,6.72E+18
1360,12/4/2020 13:04,LinkedIn,4299,146.0,0.033961386368923006,6.74E+18
1362,9/5/2020 13:00,LinkedIn,2106,72.0,0.03418803418803419,6.71E+18
1363,6/8/2020 14:21,LinkedIn,3386,116.0,0.034258712344949795,6.68E+18
1366,6/15/2020 11:35,LinkedIn,2262,78.0,0.034482758620689655,6.68E+18
1368,7/5/2020 23:45,LinkedIn,1852,64.0,0.03455723542116631,6.69E+18
1369,10/31/2020 16:28,LinkedIn,1705,59.0,0.03460410557184751,6.73E+18
1370,10/5/2020 10:06,LinkedIn,4767,165.0,0.034612964128382634,6.72E+18
1378,4/24/2020 10:56,LinkedIn,735,26.0,0.03537414965986395,6.66E+18
1379,9/19/2020 12:40,LinkedIn,4264,151.0,0.03541275797373358,6.71E+18
1389,7/25/2020 12:45,LinkedIn,2285,82.0,0.03588621444201313,6.69E+18
1392,1/25/2020 15:33,LinkedIn,3270,118.0,0.036085626911314984,6.63E+18
1393,7/11/2020 11:44,LinkedIn,8825,319.0,0.03614730878186969,6.69E+18
1397,10/30/2020 10:22,LinkedIn,6130,224.0,0.0365415986949429,6.73E+18
