Date,Post ID,Network,Post Type,Content Type,Profile,Sent by,Link,Post,Linked Content,Impressions,Organic Impressions,Paid Impressions,Reach,Organic Reach,Paid Reach,Potential Reach,Engagement Rate (per Impression),Engagements,Reactions,Likes,Love Reactions,Haha Reactions,Wow Reactions,Sad Reactions,Angry Reactions,Comments,Shares,Saves,Post Link Clicks,Other Post Clicks,Post Clicks (All),Other Engagements,Negative Feedback,Video Views,Organic Video Views,Paid Video Views,Partial Video Views,Organic Partial Video Views,Paid Partial Video Views,Full Video Views,Organic Full Video Views,Paid Full Video Views,Story Taps Back,Story Taps Forward,Story Exits,Tags
5/27/2020 7:54 am PDT,1265657538093162501,Twitter,Tweet,Photo,academy_of_art,Jennifer Sacoolas,https://twitter.com/academy_of_art/status/1265657538093162501,"""To create one's world in any of the arts takes courage."" ~Georgia O'Keeffe

🎨 by #ArtU's #FineArt Ni Zhu https://t.co/hTCifgENk1",https://twitter.com/academy_of_art/status/1265657538093162501/photo/1,"2,171",,,,,,"18,529",0.9%,20,3,3,,,,,,0,0,,,17,17,0,,,,,,,,,,,,,,"Student Work, WednesdayWisdom, spring show"
10/20/2020 5:56 pm PDT,6724483403649028096,LinkedIn,Post,Video,Academy of Art University,Jennifer Sacoolas,https://linkedin.com/feed/update/urn:li:ugcPost:6724483403649028096,"As an early pioneer in online learning, our online programs are designed to provide the same quality of education as what we offer on-campus students, but with greater flexibility. Learn from expert instructors that will equip you with work-ready skills and help you succeed. Choose from 120+ undergraduate and graduate degrees offered 100% online by one of the nation’s top art and design schools!",,"2,383",,,,,,,0.9%,22,14,14,,,,,,0,3,,5,,5,,,425,,,,,,0,,,,,,Online Education
6/27/2020 10:32 am PDT,1276931304173469697,Twitter,Tweet,Photo,academy_of_art,Tiffany Liao,https://twitter.com/academy_of_art/status/1276931304173469697,Get inspired by the best design innovations in cali! Watch the series premiere of California by Design TODAY at 7pm on CBS 5 (Bay Area) or 3pm on CBS 2 (LA). https://t.co/4FBKu6Wd3u,https://twitter.com/academy_of_art/status/1276931304173469697/photo/1,"1,840",,,,,,"18,481",0.9%,17,3,3,,,,,,0,0,,,14,14,0,,,,,,,,,,,,,,"California by Design, IDS, Partnership"
6/18/2020 10:23 am PDT,1273667551743160320,Twitter,Tweet,Photo,academy_of_art,Jennifer Sacoolas,https://twitter.com/academy_of_art/status/1273667551743160320,"“Appearances are a glimpse of the unseen.” ~Anaxagoras

🎨 by @aauphoto’s Tirdad Aghakhani who received 1st place in Photography Series at #ArtU’s #SpringShow2020! https://t.co/iLt9B2KSjC",https://twitter.com/academy_of_art/status/1273667551743160320/photo/1,"1,840",,,,,,"18,497",0.9%,17,2,2,,,,,,0,0,,,15,15,0,,,,,,,,,,,,,,"PH, WednesdayWisdom, spring show"
7/13/2020 3:53 pm PDT,1282810288866234369,Twitter,Tweet,Link,academy_of_art,Tiffany Liao,https://twitter.com/academy_of_art/status/1282810288866234369,"Curious about how to create sculptures? Sculpture director Tom Durham will be showing how to sculpt the portrait head in clay during his workshop on Tuesday, July 14, at 7pm PDT. RSVP now: https://t.co/fxjGUhj7pa",https://bit.ly/3iYfUbL,972,,,,,,"18,485",0.9%,9,0,0,,,,,,0,0,,2,7,9,0,,,,,,,,,,,,,,"FA, Faculty, workshop"
5/4/2020 7:31 am PDT,82777273087_10158280168963088,Facebook,Post,Photo,Academy of Art University,Tiffany Liao,https://www.facebook.com/82777273087/posts/10158280168963088/?substory_index=0,Which event will you attend this week? Choose from our list of workshops like @academyufashion's 3D draping class or @AcademyArtJEM's Lapidary Workshop. Have fun! https://bit.ly/2yo63JL,https://www.facebook.com/AcademyofArtUniversity/photos/a.244035553087/10158280168963088/?type=3,"1,617","1,617",0,"1,495","1,495",0,,0.9%,15,6,5,1,0,0,0,0,0,0,,2,7,9,,0,,,,,,,,,,,,,"FSH, Faculty, JEM, workshop"
7/3/2020 5:52 pm PDT,6684982177542762496,LinkedIn,Post,Video,Academy of Art University, ,https://linkedin.com/feed/update/urn:li:ugcPost:6684982177542762496,"Interested in getting feedback on your artwork? School of Graphic Design student Celine Oh talks about the importance of getting feedback, and learning how to receive it gracefully.",,"2,263",,,,,,,0.9%,21,8,8,,,,,,0,1,,12,,12,,,506,,,,,,0,,,,,,
12/24/2020 10:55 am PST,82777273087_10158896430188088,Facebook,Post,Link,Academy of Art University,Jennifer Sacoolas,https://www.facebook.com/82777273087/posts/10158896430188088/,We are so proud 🙌 of Award-winning Schools of Entertainment alum Tosin Coker! Let him share his #ArtU experience with you in this exclusive interview! Read more: https://bit.ly/3nzGuKd,https://bit.ly/3nzGuKd,"1,506","1,506",0,"1,450","1,450",0,,0.9%,14,6,5,1,0,0,0,0,0,3,,2,3,5,,1,,,,,,,,,,,,,"MPTV, alumni success"
10/23/2020 3:42 pm PDT,82777273087_10158754188783088,Facebook,Post,Text,Academy of Art University, ,https://www.facebook.com/82777273087/posts/10158754188783088/,#ArtU offers a fun online workshop demonstration on branding and creating an animated logo! Watch here and learn how to make your brand standout!,,"1,394","1,394",0,"1,301","1,301",0,,0.9%,13,3,3,0,0,0,0,0,1,1,,,8,8,,1,,,,,,,,,,,,,Events
5/1/2020 11:38 am PDT,1256291802925187073,Twitter,Tweet,Link,academy_of_art,Jennifer Sacoolas,https://twitter.com/academy_of_art/status/1256291802925187073,"Get your book on! 📚
Don’t let these #socialdistancing times pass you by! If you are looking for inspirational art history reads, here’s your list: https://t.co/WR1D6Rh9uQ",https://bit.ly/3c6UsgL,"1,068",,,,,,"18,564",0.9%,10,3,3,,,,,,0,0,,4,3,7,0,,,,,,,,,,,,,,"Curriculum, art history, blog, student life"
10/11/2020 9:47 pm PDT,1315514282306662400,Twitter,Tweet,Link,academy_of_art,Jennifer Sacoolas,https://twitter.com/academy_of_art/status/1315514282306662400,"Music is the universal language, and sound effects artist Fred Newman is here to explain to us why it leaves such a lasting impression on this episode of #CreativeMind: https://t.co/3PGWjMP3v3",https://bit.ly/34wIqLb,853,,,,,,"18,481",0.9%,8,0,0,,,,,,0,0,,1,7,8,0,,,,,,,,,,,,,,"Curriculum, FA, Faculty, spring show"
1/8/2020 9:15 am PST,1214958785820864515,Twitter,Tweet,Photo,academy_of_art,Jennifer Sacoolas,https://twitter.com/academy_of_art/status/1214958785820864515,"""You can't use up creativity. The more you use, the more you have."" ~ Maya Angelou

📷 titled """"Into the Light"""" by @aauphoto's KC Knoop https://t.co/mpkXAu9yX9",https://twitter.com/academy_of_art/status/1214958785820864515/photo/1,"3,092",,,,,,"18,368",0.9%,29,7,7,,,,,,0,1,,,21,21,0,,,,,,,,,,,,,,"WednesdayWisdom, student artwork"
7/10/2020 5:03 pm PDT,82777273087_10158491910973088,Facebook,Post,Link,Academy of Art University,Tiffany Liao,https://www.facebook.com/82777273087/posts/10158491910973088/,A huge congratulations to our school of Fashion (@academyufashion) for partnering up with Creatively to feature the most creative 2020 graduates! 46 graduates (including six from Art U) were highlighted in the professional network for creatives. See what the initiative is about: https://bit.ly/38HZkIu,https://bit.ly/38HZkIu,"2,345","2,345",0,"2,063","2,063",0,,0.9%,22,10,10,0,0,0,0,0,1,2,,3,6,9,,0,,,,,,,,,,,,,"FSH, Partnership, Student success"
5/18/2020 5:04 pm PDT,1262534440611438592,Twitter,Tweet,Photo,academy_of_art,Tiffany Liao,https://twitter.com/academy_of_art/status/1262534440611438592,These events are coming in HOT! Pick and attend your favorite workshop out of our list this week: https://t.co/uvRzniOvQ5 https://t.co/AQq6hvufq7,"https://bit.ly/2wOtz27, https://twitter.com/academy_of_art/status/1262534440611438592/photo/1","2,130",,,,,,"18,540",0.9%,20,2,2,,,,,,0,0,,2,16,18,0,,,,,,,,,,,,,,"COM, Faculty, MUS, workshop"
10/17/2020 6:42 pm PDT,82777273087_10158740988493088,Facebook,Post,Photo,Academy of Art University,Jennifer Sacoolas,https://www.facebook.com/AcademyofArtUniversity/photos/a.244035553087/10158740988493088/?type=3,"Want to sample an online class before you sign up for school? Look no further than our FREE online workshops! And for your convenience, we’ve created a YouTube playlist. Find the topics your looking for, in a format you’ll love! 
And to attend a workshop LIVE, sign up here: https://bit.ly/3lwWcog",https://www.facebook.com/AcademyofArtUniversity/photos/a.244035553087/10158740988493088/?type=3,"1,808","1,808",0,"1,686","1,686",0,,0.9%,17,7,7,0,0,0,0,0,0,2,,3,5,8,,1,,,,,,,,,,,,,"Events, workshop"
3/9/2020 8:54 am PDT,6642809663891079168,LinkedIn,Post,Video,Academy of Art University, ,https://linkedin.com/feed/update/urn:li:ugcPost:6642809663891079168,"Talk about learning how to produce a project from start to finish! Our featured baseball athlete, Ryan Gamboa, shares how he learned to be an anchor, floor director, and many more in his favorite comms class. Explore more classes: https://bit.ly/2wU1mXj",,"2,120",,,,,,,0.9%,20,5,5,,,,,,0,0,,15,,15,,,469,,,,,,0,,,,,,
2/29/2020 12:22 pm PST,82777273087_10158050562838088,Facebook,Post,Photo,Academy of Art University,Tiffany Liao,https://www.facebook.com/82777273087/posts/10158050562838088/?substory_index=0,It's Saturday! ☀️ What's your favorite art and design activity to do on the weekends?,https://www.facebook.com/AcademyofArtUniversity/photos/a.244035553087/10158050562838088/?type=3,"2,226","2,226",0,"2,255","2,255",0,,0.9%,21,7,6,1,0,0,0,0,0,2,,1,11,12,,0,,,,,,,,,,,,,
4/30/2020 10:22 am PDT,1255910337917771780,Twitter,Tweet,Video,academy_of_art,Jennifer Sacoolas,https://twitter.com/academy_of_art/status/1255910337917771780,"Do you love Illustration? Learn why Olivia Holmes, chose #ArtU’s School of Illustration to get a degree from and how she has turned her passion into a career! Learn more today:  https://t.co/9TrAfiA3q6 https://t.co/nqaoFlUGxF","https://bit.ly/2XQQkgZ, https://twitter.com/academy_of_art/status/1255910337917771780/video/1","1,586",,,,,,"18,565",0.9%,15,4,4,,,,,,0,0,,0,11,11,0,,96,,,,,,,,,,,,"ArtU, ILL, Student success, video"
2/22/2020 10:29 am PST,82777273087_10158029900048088,Facebook,Post,Link,Academy of Art University,Jennifer Sacoolas,https://www.facebook.com/82777273087/posts/10158029900048088/,How are films chosen for the #SundanceFilmFestival? Learn more about this important award festival here: https://bit.ly/2GYEFD5,https://bit.ly/2GYEFD5,"1,897","1,897",0,"1,801","1,801",0,,0.9%,18,6,6,0,0,0,0,0,0,3,,5,4,9,,0,,,,,,,,,,,,,"Industry Spotlight, blog"
12/1/2020 4:08 pm PST,82777273087_10158843935898088,Facebook,Post,Video,Academy of Art University,Jennifer Sacoolas,https://www.facebook.com/82777273087/posts/10158843935898088/,Our college connection and open house events are great opportunities for people to get a taste of what it’s like to be an Academy of Art student. Check out our events page for the next session near you: https://bit.ly/3lYdP0J,https://www.facebook.com/AcademyofArtUniversity/videos/416792902692072/,"42,334","1,442","40,892","25,963","1,243","24,707",,0.9%,402,28,24,4,0,0,0,0,0,1,,40,333,373,,1,"12,789",238,"12,551","12,013",193,"11,820",776,45,731,,,,Curriculum
2/25/2020 2:49 pm PST,82777273087_10158039223088088,Facebook,Post,Video,Academy of Art University,Tiffany Liao,https://www.facebook.com/82777273087/posts/10158039223088088/,"We all know the feeling of a tight deadline way too well. With just a few days left until the final @subaru project presentations, the students are doing everything they can to finish their designs perfectly. Get a first-look at their ground-breaking innovations in episode five: “Time Crunch” of the Subaru Project: https://bit.ly/2T8YXQ1",https://www.facebook.com/AcademyofArtUniversity/videos/437012857101011/,"40,042","4,416","35,626","35,068","4,120","31,072",,1%,381,69,50,19,0,0,0,0,12,8,,19,273,292,,1,"16,321",901,"15,420","15,474",741,"14,733",847,160,687,,,,
5/25/2020 11:55 am PDT,6670759089066393600,LinkedIn,Post,Photo,Academy of Art University,Tiffany Liao,https://linkedin.com/feed/update/urn:li:activity:6670759090073018368,"Curious about what goes behind the scenes in film? Well, attend our cinematography and production design or acting workshop from the Schools of Entertainment! See other events this week: https://bit.ly/3cuFMb8",,"1,989",,,,,,,1%,19,7,7,,,,,,0,0,,12,,12,,,,,,,,,,,,,,,"ACT, Faculty, MPTV, workshop"
7/27/2020 7:22 pm PDT,1287936314118221826,Twitter,Tweet,Link,academy_of_art,Tiffany Liao,https://twitter.com/academy_of_art/status/1287936314118221826,"Join @artuwnm motion graphics expert Nikki Kipple and digital artist Andrea Pimentel to learn how to create interactive art on July 28 from 7 to 8:30 PM (PDT). RSVP in #linkinbio: https://t.co/VzFHTPr1rJ
🎨: I-Wen Whang, BFA Web Design &amp; New Media",https://bit.ly/32DQhra,"1,044",,,,,,"19,676",1%,10,0,0,,,,,,0,1,,4,5,9,0,,,,,,,,,,,,,,"Faculty, wnm, workshop"
5/31/2020 10:43 am PDT,1267149595185942529,Twitter,Tweet,Link,academy_of_art,Tiffany Liao,https://twitter.com/academy_of_art/status/1267149595185942529,The need for online art educators has never been greater! Brush up on these tips to help you become a better teacher at this time: https://t.co/GqGxuhqjl6,https://bit.ly/36Gs4jU,"1,353",,,,,,"18,524",1%,13,2,2,,,,,,0,0,,9,2,11,0,,,,,,,,,,,,,,"Art Edu, Curriculum, blog"
2/11/2020 11:48 am PST,1227318425829158913,Twitter,Tweet,Photo,academy_of_art,Jennifer Sacoolas,https://twitter.com/academy_of_art/status/1227318425829158913,Do you live in California and want money for college? Cal Grant can help pay for your tuition! See if you qualify: https://t.co/T8FbfMKFYZ https://t.co/zn61pQmtpb,"https://bit.ly/37JRm0s, https://twitter.com/academy_of_art/status/1227318425829158913/photo/1, https://twitter.com/academy_of_art/status/1227318425829158913/photo/1, https://twitter.com/academy_of_art/status/1227318425829158913/photo/1, https://twitter.com/academy_of_art/status/1227318425829158913/photo/1","2,179",,,,,,"53,015",1%,21,2,2,,,,,,0,3,,4,12,16,0,,,,,,,,,,,,,,"blog, financial aid"
3/4/2020 10:05 am PST,1235265020952535042,Twitter,Tweet,Photo,academy_of_art,Jennifer Sacoolas,https://twitter.com/academy_of_art/status/1235265020952535042,"""You must be the change you wish to see in the world."" ~Mahatma Gandhi

🎨 titled ""Nothing Gold Can Stay"" by #FineArt's Jian Wu. https://t.co/RgqJH6N3dn",https://twitter.com/academy_of_art/status/1235265020952535042/photo/1,"2,593",,,,,,"51,512",1%,25,6,6,,,,,,0,2,,,17,17,0,,,,,,,,,,,,,,"FA, WednesdayWisdom"
6/8/2020 8:33 pm PDT,82777273087_10158393368433088,Facebook,Post,Link,Academy of Art University,Tiffany Liao,https://www.facebook.com/82777273087/posts/10158393368433088/,"How do our thoughts manifest into an architectural experience?💡Join Jennifer Asselstine, Undergraduate Director and Doron Serban, Full Time Studio Faculty to learn more in their interactive workshop tomorrow 6/9 at 7PM. https://bit.ly/2XL93tC",https://bit.ly/2XL93tC,"2,176","2,176",0,"2,057","2,057",0,,1%,21,6,6,0,0,0,0,0,0,1,,9,5,14,,1,,,,,,,,,,,,,"ARCH, Faculty, workshop"
4/19/2020 7:52 am PDT,1251886274287480833,Twitter,Tweet,Link,academy_of_art,Tiffany Liao,https://twitter.com/academy_of_art/status/1251886274287480833,Who knew? Your clothes could have a strong environmental impact. Consider donating clothes and shop vintage clothing (online of course) to protect our planet in celebration of #EarthDay. Check out more tips: https://t.co/xyAdXOl8Vg,https://bit.ly/2X3BKSP,"1,139",,,,,,"20,504",1%,11,3,3,,,,,,0,2,,2,4,6,0,,,,,,,,,,,,,,FSH
7/12/2020 10:17 am PDT,1282363381912080385,Twitter,Tweet,Video,academy_of_art,Jennifer Sacoolas,https://twitter.com/academy_of_art/status/1282363381912080385,"Time management is key to succeeding in #ArtU’s online classes, according to School of Animation &amp; VFX online student, Jeremy Rodriguez. How do you make sure you are managing your time well? For more info about our 3D masks, visit: https://t.co/fNvDUTxe3q https://t.co/07Fop36ajY","https://bit.ly/3eSCiku, https://twitter.com/academy_of_art/status/1282363381912080385/video/1","1,034",,,,,,"18,485",1%,10,3,3,,,,,,0,0,,1,6,7,0,,81,,,,,,,,,,,,"ANM, ArtU, Student success, video"
10/1/2020 10:09 am PDT,6717480444713168896,LinkedIn,Post,Link,Academy of Art University,Jennifer Sacoolas,https://linkedin.com/feed/update/urn:li:activity:6717480445182914560,"While all the glitz and glamour of making films in far-flung international locations is the dream, the work of an assistant director is still rooted in project management. Learn all this and more from Assistant Director James Cho here: https://bit.ly/33aMPE6 ",https://bit.ly/33aMPE6,"1,654",,,,,,,1%,16,10,10,,,,,,0,0,,6,,6,,,,,,,,,,,,,,,"Faculty, MPTV, creative mind, faculty success"
10/28/2020 7:05 pm PDT,82777273087_10158766463563088,Facebook,Post,Link,Academy of Art University,Jennifer Sacoolas,https://www.facebook.com/82777273087/posts/10158766463563088/,"Congratulations to Academy of Art University - School of Animation & Visual Effects Erica Eng for winning the prestigious web comic award, the Eisner Award, for her comic, Fried Rice. Full story: https://bit.ly/35Eyikr",https://bit.ly/35Eyikr,"1,549","1,549",0,"1,462","1,462",0,,1%,15,4,4,0,0,0,0,0,0,2,,5,4,9,,1,,,,,,,,,,,,,"ANM, Awards & Honors, Student Work, Student success"
11/7/2020 9:07 pm PST,82777273087_10158791122108088,Facebook,Post,Link,Academy of Art University,Jennifer Sacoolas,https://www.facebook.com/82777273087/posts/10158791122108088/,"Who's your favorite Muppet? 

On this episode of Creative Mind by Academy of Art University, Bobby Brill talks about the world of creating puppets, characters, scene design and model making with former #ArtU alum Gillian Hunt as she walks us through her career in stop motion animation. https://bit.ly/3mLhRtd",https://bit.ly/3mLhRtd,"1,753","1,753",0,"1,623","1,623",0,,1%,17,6,5,1,0,0,0,0,0,2,,8,1,9,,0,,,,,,,,,,,,,"ANM, alumni success, creative mind"
8/19/2020 12:58 pm PDT,1296174602230665221,Twitter,Tweet,Link,academy_of_art,Tiffany Liao,https://twitter.com/academy_of_art/status/1296174602230665221,Traditional methods of entering the fashion industry are no longer the same in the pandemic. That’s why @academyufashion came up with new and alternative ways to break into the field. Read more from the @voguebusiness feature: https://t.co/bTbbn1bip9,https://bit.ly/3aDMzzD,"1,030",,,,,,"18,630",1%,10,3,3,,,,,,0,1,,3,3,6,0,,,,,,,,,,,,,,"FSH, Industry Spotlight"
